fuck,date,organization,address,license,licenseYear,licenseCode,latitude,longitude
1,1997/09/03,達觀鎮社區管理委員會,新店市達觀路12號,85店使字第 0979 號,85,0979,24.941489,121.504406
1,1997/09/11,總棧公寓管理委員會,新店市北宜路一段60~72-1號,84店使字第 0210 號,84,0210,24.95202,121.547355
1,1997/09/22,賓士公寓管理委員會,新店市玫瑰路45巷2號,74店使字第 1330 號,74,1330,24.948944,121.496485
1,1997/09/22,賓士大廈管理委員會,新店市玫瑰路51巷2號,76店使字第 1010 號,76,1010,24.947811,121.495873
1,1997/10/03,電捷新境管理委員會,新店市文中路40號,84店使字第 0527 號,84,0527,24.95645,121.539807
1,1997/10/30,中興名園管理委員會,新店市中興路三段237號,86店使字第 0174 號,86,0174,24.983643,121.542772
1,1997/11/03,頂好社區管理委員會,新店市安泰路60巷,70店使字第 0995 號,70,0995,24.946729,121.484044
1,1997/11/04,綠寶石第二期管理委員會,新店市吉安街31~49－(單)號,84店使字第 0500 號,84,0500,24.965686,121.517121
1,1997/12/09,橋畔人家管理委員會,新店市國校路69－1.2號,83店使字第 1360 號,83,1360,24.952617,121.538697
1,1997/12/09,涵煙翠管理委員會,新店市新坡一街101號,84店使字第 0508 號,84,0508,24.962758,121.547639
1,1997/12/09,歐鄉A.B棟管理委員會,新店市安和路三段70號,86店使字第 0621 號,86,0621,24.983098,121.518089
1,1997/12/19,青潭晴翠樓管理委員會,新店市北宜路二段39號,81店使字第 1253 號,81,1253,24.951544,121.548721
1,1997/12/19,浪漫貴族管理委員會,新店市安德街73~79－(單)號,81店使字第 0211 號,81,0211,24.962456,121.511376
1,1997/12/26,康和春秋管理委員會,新店市中興路三段221號,85店使字第 1390 號,85,1390,24.982616,121.543131
1,1997/12/29,碧瑤別墅管理委員會,新店市錦秀路70巷1~15－(單)號,75店使字第 1392 號,75,1392,24.942356,121.478703
1,1997/12/29,碧瑤別墅管理委員會,新店市錦秀路62.66.68巷1~19－(單)號,75店使字第 1393 號,75,1393,24.944621,121.480818
1,1997/12/29,碧瑤別墅管理委員會,新店市錦秀路72巷1~14.16.18號,75店使字第 1815 號,75,1815,24.942239,121.478067
1,1997/12/30,大千豪景管理委員會,新店市新坡一街20~46－(雙)號1~3樓,80店使字第 0318 號,80,0318,24.962412,121.550686
1,1997/12/30,大千豪景管理委員會,新店市新坡一街18巷5弄2.4.6.8號1~~3樓,80店使字第 0686 號,80,0686,24.961487,121.550059
1,1997/12/30,大千豪景管理委員會,新店市新坡一街18巷1弄2~16－(雙)號,80店使字第 0687 號,80,0687,24.961713,121.549282
1,1997/12/30,大千豪景管理委員會,新店市新坡一街2~16－(雙)號1~3樓,80店使字第 0688 號,80,0688,24.962412,121.550686
1,1997/12/30,大千豪景管理委員會,新店市新坡一街18巷2弄5~19－((單)號1~3樓,80店使字第 0717 號,80,0717,24.961559,121.549203
1,1997/12/30,大千豪景管理委員會,新店市新坡一街18巷4弄1~27－(單)號1~3樓,80店使字第 0719 號,80,0719,24.960982,121.549331
1,1997/12/30,大千豪景管理委員會,新店市新坡一街18巷3弄2~24－(雙)號1~3樓,80店使字第 0720 號,80,0720,24.961596,121.549677
1,1997/12/30,大千豪景管理委員會,新店市新坡一街18巷6弄1~19－(單)號1~3樓,80店使字第 0721 號,80,0721,24.961122,121.549871
1,1997/12/30,名揚四海管理委員會,新店市永安街97巷75~95－(單)號1~12樓,83店使字第 0570 號,83,0570,24.986184,121.520392
1,1997/12/30,早安華城管理委員會,新店市安忠路57巷26弄1~17－(單)號1~6樓,84店使字第 1074 號,84,1074,24.958303,121.512407
1,1997/12/30,早安華城管理委員會,新店市安忠路57巷26弄54.56號1~6樓,85店使字第 0918 號,85,0918,24.958303,121.512407
1,1997/12/30,早安華城管理委員會,新店市安忠路57巷26弄27.29.35號,84店使字第 1644 號,84,1644,24.958303,121.512407
1,1997/12/30,琴鍵畫樓管理委員會,新店市吉祥街2巷1~7－(單)號1~7樓,85店使字第 0183 號,85,0183,24.947637,121.497156
1,1997/10/29,五峰山莊管理委員會,新店市五峰路63巷8弄74號B1,70汐使字第4258號,70,4258,24.826423,121.763341
1,1998/01/13,君臨大地管理委員會,新店市永安街75巷2號,82店使字第 0295 號,82,0295,24.987071,121.519782
1,1998/01/13,達觀鎮A1管理委員會,新店市達觀路6號,85店使字第 0937 號,85,0937,24.942553,121.505176
1,1998/01/13,禾豐特區管理委員會,新店市禾豐九路15號,86店使字第 0001 號,86,0001,24.938229,121.510896
1,1998/01/20,楓橋大廈管理委員會,新店市松林路30－1~11號,70店使字第 4003 號,70,4003,24.911207,121.545306
1,1998/01/20,名人華廈管理委員會,新店市北新路一段129~135－(單)號,79店使字第 0152 號,79,0152,24.959966,121.538593
1,1998/01/20,甜蜜一生華廈管理委員會,新店市建國路148.150號1~7樓,86店使字第 1045 號,86,1045,24.986643,121.537169
1,1998/02/03,寶地花園廣場管理委員會,新店市安康路二段170號,84店使字第 0819 號,84,0819,24.960626,121.51185
1,1998/02/03,國家名人巷D區管理委員會,新店市中央路139巷2弄1.3.8.10號,85店使字第 1425 號,85,1425,24.973365,121.530475
1,1998/02/03,泰隆金像獎管理委員會,新店市新和街50.52號,86店使字第 0971 號,86,0971,24.986751,121.521553
1,1998/02/17,鼎泰福村管理委員會,新店市自立街91~97－(單)號1~5樓,72店使字第 0712 號,72,0712,24.978397,121.538897
1,1998/02/17,綠野香坡管理委員會,新店市安祥路145巷1號,81店使字第 0698 號,81,0698,24.955636,121.474788
1,1998/04/08,大地世紀管理委員會,新店市長春路14號,78店使字第 0703 號,78,0703,24.953796,121.549183
1,1998/04/08,新綠卡管理委員會,新店市安德街47~55－(單)號,83店使字第 1275 號,83,1275,24.962456,121.511376
1,1998/04/08,台北新加坡隨園管理委員會,新店市安康路三段738~778－(雙)號,83店使字第 1809 號,83,1809,24.953496,121.493378
1,1998/04/08,三圓羅馬管理委員會,新店市安興路9號,84店使字第 0911 號,84,0911,24.968388,121.51457
1,1998/04/08,華城綠階管理委員會,新店市安忠路57巷5－1號,85店使字第 1458 號,85,1458,24.959168,121.513615
1,1998/04/30,潭之鄉管理委員會,新店市永業路110巷1~47號,77店使字第 1177 號,77,1177,24.948311,121.528651
1,1998/04/30,亞洲新銳管理委員會,新店市民權路50.52號,78店使字第 1067 號,78,1067,24.984655,121.5276
1,1998/04/30,江陵國際企業管理委員會,新店市民權路108－1~4號,79店使字第 0015 號,79,0015,24.983318,121.535434
1,1998/05/08,青春望族管理委員會,新店市永安街90號,81店使字第 0049 號,81,0049,24.985598,121.52085
1,1998/05/08,十方山水管理委員會,新店市碧潭路71.73.75號,85店使字第 0009 號,85,0009,24.959133,121.53373
1,1998/05/08,歐鄉管理委員會,新店市安和路三段50~58－(雙)號,86店使字第 0328 號,86,0328,24.98056,121.517169
1,1998/05/08,富綠地管理委員會,新店市中正路680巷51弄11~25－(單)號,86店使字第 0963 號,86,0963,24.989106,121.535313
1,1998/05/14,名廬華廈管理委員會,新店市大新街7巷23號1~6樓,86店使字第 1178 號,86,1178,24.967894,121.544287
1,1998/06/03,國家名人巷A座管理委員會,新店市中央路105.127巷1~14號,86店使字第 1222 號,86,1222,24.972463,121.529138
1,1998/06/18,新和123管理委員會,新店市安和路三段121號1~7樓,81店使字第 0463 號,81,0463,24.985009,121.517374
1,1998/06/18,文山芳林管理委員會,新店市北宜路二段153~165號,86店使字第 0024 號,86,0024,24.955864,121.570626
1,1998/06/18,書香園管理委員會,新店市光華街8巷14~28－(雙)號1~7樓,86店使字第 0067 號,86,0067,24.969187,121.518013
1,1998/06/18,春池吉品管理委員會,新店市中興路一段266~1號1~22樓,86店使字第 1141 號,86,1141,24.969912,121.546576
1,1998/06/18,全球贏家科技中心管理委員會,新店市寶中路119號1~10樓,86店使字第 1238 號,86,1238,24.979828,121.549481
1,1998/06/18,天時地利管理委員會,新店市安民街12-14號,86店使字第 3288 號,86,3288,24.964372,121.5154
1,1998/06/30,國園社區管理委員會,新店市北宜路一段105巷22~44號,70店使字第 3405 號,70,3405,24.95585,121.540739
1,1998/07/09,甜蜜蜜管理委員會,新店市和成街1號,71店使字第 2271 號,71,2271,24.948232,121.488694
1,1998/07/09,台北舊金山管理委員會,新店市安成街15~35－1號,83店使字第 0138 號,83,0138,24.961644,121.509367
1,1998/07/09,寶之林(甲)管理委員會,新店市安德街84.86.88號,84店使字第 1016 號,84,1016,24.959008,121.508708
1,1998/07/15,雄霸雙星管理委員會,新店市中正路434巷1~5－(單)號,85店使字第 1698 號,85,1698,24.978245,121.534315
1,1998/07/15,新玻儷景管理委員會,新店市新坡一街77~91－(單)號2~18樓,86店使字第 0558 號,86,0558,24.962412,121.550686
1,1998/07/29,聯府御庭管理委員會,新店市建國路209~215號,87店使字第 0041 號,87,0041,24.986643,121.537169
1,1998/08/05,台北新家坡儷園管理委員會,新店市安康路三段702號,83店使字第 1808 號,83,1808,24.942422,121.474204
1,1998/08/05,中央名盧管理委員會,新店市中央六街70號,87店使字第 0017 號,87,0017,24.976199,121.527192
1,1998/09/03,日安雅族管理委員會,新店市二十張路35.37號,86店使字第 1223 號,86,1223,24.978802,121.534833
1,1998/09/15,翡翠山林公寓管理委員會,新店市五峰路67巷2弄1~6號1~5樓,79店使字第 1025 號,79,1025,24.826122,121.763474
1,1998/09/15,秀岡山莊第一期管理委員會,新店市秀崗五街15~41－(單)號,86北水使字第 0017 號,86,0017,24.954014,121.548683
1,1998/09/16,捷運新公館管理委員會,新店市中興路三段227~235號,85店使字第 1535 號,85,1535,24.986449,121.542219
1,1998/09/16,新店感應大廈管理委員會,新店市北新路二段10弄1-33號,86店使字第 1161 號,86,1161,24.971093,121.542849
1,1998/10/03,崇光新村管理委員會,新店市三民路2~12－(雙)號1~5樓,71店使字第 1640 號,71,1640,24.97265,121.53951
1,1998/10/08,新店中正管理委員會,新店市中正路130~142號,65店使字第 0531 號,65,0531,24.991178,121.53363
1,1998/11/16,佳典管理委員會,新店市民族路48巷2.6.8號1~6樓,85店使字第 0516 號,85,0516,24.979348,121.539897
1,1998/11/25,崇光管理委員會,新店市三民路31－1~9號1~12樓,74店使字第 1149 號,74,1149,24.970352,121.537634
1,1998/11/25,ABC遠東管理委員會,新店市中正路542號之2~10 ,75店使字第 0839 號,75,0839,24.984874,121.533764
1,1998/11/30,觀天下管理委員會,新店市黎明路78~124－(單)號,81店使字第 0309 號,81,0309,24.949871,121.502287
1,1998/12/02,森鄰大廈管理委員會,新店市北宜路二段403~407－(單)號,87店使字第 0026 號,87,0026,24.953607,121.551415
1,1998/12/03,智慧園林管理委員會,新店市三民路68~78－(雙)號,78店使字第 1024 號,78,1024,24.97265,121.53951
1,1998/12/16,富園管理委員會,新店市民權路127巷1~27－(單)號,84店使字第 0465 號,84,0465,24.982109,121.535358
1,1998/12/24,中和一○○管理委員會,新店市新和街101~107－(單)號,84店使字第 1209 號,84,1209,24.985776,121.52038
1,1998/12/24,中央新春管理委員會,新店市中央路45~59－(單)號,87店使字第 0620 號,87,0620,24.971546,121.532338
1,1999/01/19,日安雅族NO.2管理委員會,新店市二十張路33巷6.8.10號,87店使字第 0466 號,87,0466,24.980381,121.539675
1,1999/01/22,新殿富邑管理委員會,新店市北宜路二段82號之7~28 1~12樓,83店使字第 1612 號,83,1612,24.953392,121.554289
1,1999/02/05,江坡華城管理委員會,新店市新坡一街56~80－(雙)號,82店使字第 1361 號,82,1361,24.962412,121.550686
1,1999/02/25,中央新都管理委員會,新店市中央三街60.62號1~7樓,87店使字第 0710 號,87,0710,24.97678,121.524224
1,1999/03/05,還我河山管理委員會,新店市行政街35巷56~66－(雙)號1~6樓,84店使字第 1415 號,84,1415,24.965367,121.542769
1,1999/03/09,北城大亨管理委員會,新店市如意街8~24－(雙)號,84店使字第 1494 號,84,1494,24.948606,121.495304
1,1999/03/11,青泉岡管理委員會,新店市北宜路二段137~145－(單)號,87店使字第 0043 號,87,0043,24.953607,121.551415
1,1999/03/11,品值寶鎮管理委員會,新店市安康路二段206巷1~16號,87店使字第 0213 號,87,0213,24.960204,121.509936
1,1999/03/11,新店市怡園社區管理委員會,新店市北宜路二段579巷1~54號,92店使字第 0305 號,92,0305,24.955995,121.565809
1,1999/04/12,山水畫樓B區管理委員會,新店市安民街65巷17號,82店使字第 1272 號,82,1272,24.966967,121.515793
1,1999/04/12,大台北華城歐洲印象社區管理委員會,新店市禾豐二路2巷14號1樓,85店使字第 0032 號,85,0032,24.932535,121.515536
1,1999/04/23,浪漫山林管理委員會,新店市安德街116巷26弄2~12－(雙)號,83店使字第 0540 號,83,0540,24.961556,121.50893
1,1999/04/23,大利多管理委員會,新店市安和路三段9巷2.4.6號,84店使字第 1079 號,84,1079,24.980646,121.517516
1,1999/04/23,祝你幸福管理委員會,新店市安和路二段235.237號,87店使字第 0901 號,87,0901,24.977777,121.516499
1,1999/04/29,內政部北新路中央公教住宅,新店市寶安街29.31.33號1~6樓,78店使字第 0080 號,78,0080,24.984832,121.541779
1,1999/04/29,黎明清境社區管理委員會,新店市黎明路9號,81店使字第 0783 號,81,0783,24.95025,121.502609
1,1999/04/29,綠卡社區管理委員會,新店市竹林路26巷26~40－(雙)號1~6樓,87店使字第 0136 號,87,0136,24.949922,121.551939
1,1999/05/12,信義金蘭管理委員會,新店市國校路6－1.2號,86店使字第 0007 號,86,0007,24.95623,121.537758
1,1999/05/18,青山社區管理委員會,新店市長春路159~213－(單)號,72店使字第 2119 號,72,2119,24.954014,121.548683
1,1999/05/19,親潭管理委員會,新店市北宜路二段104號6樓,87店使字第 1005 號,87,1005,24.953567,121.555629
1,1999/05/24,平價都市管理委員會,新店市北宜路二段495~499－(單)號1~10樓,87店使字第 0459 號,87,0459,24.953607,121.551415
1,1999/05/28,中興北新天下社區管理委員會,新店市中興路二段99巷5~19－(單)號1~5樓,78店使字第 0364 號,78,0364,24.971785,121.546916
1,1999/06/10,伴吾別墅管理委員會,新店市安祥路106巷9.11.13號1~4樓,87店使字第 0470 號,87,0470,24.959326,121.473977
1,1999/06/10,伴吾別墅管理委員會,新店市安祥路106巷14~52－(雙)號1~4樓,87店使字第 0471 號,87,0471,24.959326,121.473977
1,1999/06/10,伴吾別墅管理委員會,新店市安祥路104－1~10號,87店使字第 0472 號,87,0472,24.962251,121.479236
1,1999/06/10,伴吾別墅管理委員會,新店市安祥路106巷66~128－(雙)號,87店使字第 0473 號,87,0473,24.959326,121.473977
1,1999/06/10,伴吾別墅管理委員會,新店市安祥路106巷131弄1~16號,87店使字第 0474 號,87,0474,24.95829,121.472955
1,1999/06/17,中央名品管理委員會,新店市中央二街63.65號,87店使字第 0895 號,87,0895,24.975231,121.525859
1,1999/06/25,捷運天下管理委員會,新店市北新路三段202號1~7樓,87店使字第 0610 號,87,0610,24.984133,121.541302
1,1999/07/06,捷運彩虹園管理委員會,新店市竹林路94~104－(雙)號,80店使字第 1009 號,80,1009,24.950996,121.552466
1,1999/07/15,國家名人巷B.C區管理委員會,新店市中央路133巷1.3~14號,86店使字第 0015 號,86,0015,24.972994,121.531764
1,1999/07/15,超越中和管理委員會,新店市永安街92－1~9號,86店使字第 1188 號,86,1188,24.985315,121.520881
1,1999/07/15,頂好京華管理委員會,新店市安成街6.8號1~7樓,87店使字第 0773 號,87,0773,24.961644,121.509367
1,1999/07/16,林園管理委員會,新店市寶興路61巷1~33－(單)號,78店使字第 0501 號,78,0501,24.972138,121.550875
1,1999/08/04,薪世界A區管理委員會,新店市安和路三段105~109－(單)號,88店使字第 0222 號,88,0222,24.98056,121.517169
1,1999/08/09,宜佳園管理委員會,新店市百忍街39~55－(單)號,63店使字第 1570 號,63,1570,24.975486,121.535028
1,1999/08/11,金玉滿堂管理委員會,新店市安德街117~125－(單)號,84店使字第 1567 號,84,1567,24.962456,121.511376
1,1999/08/23,丹頂居管理委員會,新店市中央二街55號,88店使字第 0034 號,88,0034,24.974511,121.527069
1,1999/08/23,永安名人居管理委員會,新店市永安街58號之1.2 1~7樓,88店使字第 0330 號,88,0330,24.986809,121.518769
1,1999/08/24,捷和創世紀管理委員會,新店市中興路三段219號,88店使字第 0012 號,88,0012,24.982137,121.543203
1,1999/08/27,豪觀社區管理委員會,新店市安忠路92巷6~26－(雙)號1~15樓,87店使字第 0069 號,87,0069,24.957733,121.510566
1,1999/09/15,向日葵BC棟管理委員會,新店市中央四街81.83號1~7樓,88店使字第 0124 號,88,0124,24.976787,121.524789
1,1999/09/29,山水居D1區管理委員會,新店市安民街78巷16.18號,88店使字第 0463 號,88,0463,24.966621,121.517188
1,1999/10/05,國園社區管理委員會,新店市北宜路一段102巷22~44號,70店使字第 3405 號,70,3405,24.955245,121.538859
1,1999/10/12,園味生活管理委員會,新店市安德街38.40.42號,87店使字第 0878 號,87,0878,24.959008,121.508708
1,1999/10/12,山水天地大廈B棟管理委員會,新店市安民街3巷1~7號,87店使字第 0937 號,87,0937,24.964047,121.514311
1,1999/10/27,臨潭樓管理委員會,新店市國校路82號,88店使字第 0286 號,88,0286,24.952738,121.538552
1,1999/10/28,北城我家管理委員會,新店市如意街51.53.55號1~5樓,86店使字第 0029 號,86,0029,24.947001,121.497311
1,1999/11/08,文山學府管理委員會,新店市北宜路一段105巷4弄1.3.5.7號,85店使字第 0569 號,85,0569,24.955303,121.540328
1,1999/11/16,生活家管理委員會,新店市松林路6號,76店使字第 1286 號,76,1286,24.91148,121.546291
1,1999/11/26,羅浮名宮管理委員會,新店市三民路42－1.2.3.4號,73店使字第 2323 號,73,2323,24.971706,121.536097
1,1999/12/04,高鮮屋管理委員會,新店市安康路二段161號,87店使字第 0526 號,87,0526,24.95934,121.510205
1,1999/12/06,雙興天廈管理委員會,新店市寶慶街37號,85店使字第 0262 號,85,0262,24.986552,121.543026
1,1999/12/08,溫哥華管理委員會,新店市中興路二段25.27號,77店使字第 1795 號,77,1795,24.975881,121.546952
1,1999/12/08,北新花園管理委員會,新店市德正街22~36號1~8樓,82店使字第 1471 號,82,1471,24.971312,121.544407
1,1999/12/08,中央大地管理委員會,新店市中央三街48.50號,88店使字第 0251 號,88,0251,24.97678,121.524224
1,1999/12/09,山林溪管理委員會,新店市北宜路二段116巷1.3.7號1~12樓,88店使字第 0622 號,88,0622,24.95333,121.5564
1,2000/01/12,王侯居管理委員會,新店市中央三街38號4樓,87店使字第 1079 號,87,1079,24.974201,121.527967
1,2000/01/26,江陵世家管理委員會,新店市自立街45巷2號6樓,87店使字第 0853 號,87,0853,24.979944,121.536934
1,2000/01/26,捷運薪市管理委員會,新店市北宜路二段493號1樓,88店使字第 0042 號,88,0042,24.953939,121.562715
1,2000/01/26,空間大賞管理委員會,新店市中正路639號12樓,88店使字第 0735 號,88,0735,24.989467,121.533837
1,2000/02/18,向日葵A棟管理委員會,新店市中央五街10.12號,88店使字第 0107 號,88,0107,24.976955,121.525007
1,2000/02/18,薪世界B區管理委員會,新店市安和路三段95至103－(單)號,88店使字第 0461 號,88,0461,24.98056,121.517169
1,2000/03/21,山水居D2區管理委員會,新店市安民街68－1號,88店使字第 0887 號,88,0887,24.966467,121.516506
1,2000/03/21,台北桂冠管理委員會,新店市中央二街64號2~7樓之1 ,88店使字第 0895 號,88,0895,24.974533,121.52663
1,2000/03/27,柏園南棟管理委員會,新店市北新路一段145.147號,88店使字第 0631 號,88,0631,24.969574,121.541909
1,2000/03/29,南都管理委員會,新店市北新路三段78~90－(雙)號,82店使字第 0032 號,82,0032,24.979635,121.54248
1,2000/04/10,海悅假期管理委員會,新店市碧潭路77巷1~6號,88店使字第 0903 號,88,0903,24.957352,121.533738
1,2000/04/12,景芳綠庭管理委員會,新店市二十張路16巷1弄2~12－(雙)號,78店使字第 0160 號,78,0160,24.982382,121.538687
1,2000/05/08,柏園北棟管理委員會,新店市北新路一段157號,88店使字第 0666 號,88,0666,24.963673,121.539747
1,2000/05/09,四季春管理委員會,新店市吉祥街5巷14號,76店使字第 1202 號,76,1202,24.947648,121.497944
1,2000/05/09,綠寶石B區管理委員會,新店市吉安街17號,82店使字第 0412 號,82,0412,24.965782,121.516355
1,2000/05/11,聚賢管理委員會,新店市光明街246.248號1~8樓,79店使字第 1550 號,79,1550,24.965073,121.540741
1,2000/05/17,師苑翠提管理委員會,新店市安民街1號,89店使字第 0001 號,89,0001,24.964048,121.515157
1,2000/05/20,行隆皇家管理委員會,新店市中央五街31號2~7樓,88店使字第 0225 號,88,0225,24.974957,121.528852
1,2000/06/07,中央龍園管理委員會,新店市中央三街74.76號,88店使字第 1032 號,88,1032,24.97678,121.524224
1,2000/07/24,大豐富管理委員會,新店市大同街6號2~6樓,88店使字第 0530 號,88,0530,24.980273,121.540004
1,2000/08/07,大椰林管理委員會,新店市建國路130~140－(雙)號,88店使字第 1190 號,88,1190,24.973421,121.539975
1,2000/08/11,快樂世界管理委員會,新店市安民街191~247－(單)號,89店使字第 0194 號,89,0194,24.964963,121.515349
1,2000/08/18,潤泰遠景21管理委員會,新店市中興路一段175~195－(單)號,88店使字第 0924 號,88,0924,24.957977,121.538839
1,2000/08/18,大鵬華城管理委員會,新店市中正路700巷1~82號,89店使字第 0209 號,89,0209,24.992999,121.535878
1,2000/08/19,昌軒華廈管理委員會,新店市中興路285號,88店使字第 1046 號,88,1046,24.968616,121.545348
1,2000/08/19,中央名品管理委員會,新店市中央七街19.21號1~5樓,88店使字第 0328 號,88,0328,24.978061,121.524834
1,2000/08/22,新殿傳奇管理委員會,新店市新烏路一段1~9－(單)號,83店使字第 0525 號,83,0525,24.951806,121.547456
1,2000/08/22,希望之河社區管理委員會,新店市中央三街111~127號,89店使字第 0019 號,89,0019,24.97678,121.524224
1,2000/08/24,美墅家管理委員會,新店市安康路三段561巷2弄1~12號1.2.3樓,86店使字第 0173 號,86,0173,24.944129,121.476252
1,2000/08/25,上河圖社區管理委員會,新店市寶慶街2~12－(雙)號,89店使字第 0143 號,89,0143,24.987051,121.544087
1,2000/09/05,中央誠品管理委員會,新店市中央五街30號1~7樓,87店使字第 0576 號,87,0576,24.974702,121.528812
1,2000/09/16,現代啟示管理委員會,新店市中興路一段282號之1~5 ,88店使字第 1174 號,88,1174,24.968191,121.546262
1,2000/09/18,青年敦品管理委員會,新店市永平街16巷1~19號,89店使字第 0241 號,89,0241,24.983944,121.517287
1,2000/09/18,中央御邸管理委員會,新店市中央路63.65.67號1~12樓,89店使字第 0450 號,89,0450,24.972463,121.529138
1,2000/10/06,容石園管理委員會,新店市建國路27.33.35號,67店使字第 1106 號,67,1106,24.986643,121.537169
1,2000/10/07,玫如管理委員會,新店市如意街80~110－(雙)號,78店使字第 0980 號,78,0980,24.948606,121.495304
1,2000/10/18,青年敦品A棟管理委員會,新店市永平街10號,89店使字第 0242 號,89,0242,24.983587,121.517214
1,2000/10/26,花開富貴管理委員會,新店市中正路485.487號,88店使字第 0326 號,88,0326,24.991178,121.53363
1,2000/11/06,麗水山莊管理委員會,新店市新烏路一段87巷16號,84店使字第 1451 號,84,1451,24.94149,121.546561
1,2000/11/21,十方二代管理委員會,新店市碧潭路37~43－(單)號,86店使字第 0676 號,86,0676,24.95633,121.534638
1,2000/11/22,大溪地庭園管理委員會,新店市碧安街367~377－(單)號1~5樓,79店使字第 1006 號,79,1006,24.967625,121.517402
1,2000/11/22,大溪地庭園管理委員會,新店市碧安街379巷9.11.13號1~5樓,79店使字第 1336 號,79,1336,24.969006,121.517439
1,2000/11/22,大溪地庭園管理委員會,新店市碧安街381~389－(單)號1~5樓,79店使字第 1337 號,79,1337,24.967625,121.517402
1,2000/11/22,水川堂管理委員會,新店市竹林路59.63~69－(單)號,88店使字第 0635 號,88,0635,24.950996,121.552466
1,2000/11/24,台灣科技總部二期管理委員會,新店市中興路二段196號1~10樓,89店使字第 0340 號,89,0340,24.9739,121.548527
1,2000/12/26,台北畫堤管理委員會,新店市寶高路108~118－(雙)號2~10樓,88店使字第 0080 號,88,0080,24.977869,121.550783
1,2000/12/26,技嘉科技管理委員會,新店市寶強路6號,89店使字第 0354 號,89,0354,24.978788,121.543271
1,2000/12/26,全球科技管理委員會,新店市寶橋路235巷118~138－(雙)號,89店使字第 0538 號,89,0538,24.983356,121.550882
1,2000/12/28,龍揚大道管理委員會,新店市安民街160~166－(雙)號,85店使字第 0340 號,85,0340,24.964963,121.515349
1,2000/12/29,中央容園管理委員會,新店市中央四街28號,87店使字第 0613 號,87,0613,24.974239,121.528756
1,2001/01/05,大豐晶棧管理委員會,新店市大豐路16巷3弄5.7號2~6樓,89店使字第 0853 號,89,0853,24.980356,121.540565
1,2001/02/07,鮮境社區管理委員會,新店市安康路二段159巷31~43－(單)號,89店使字第 0029 號,89,0029,24.959482,121.510433
1,2001/02/07,滿意家管理委員會,新店市安民街176~182－(雙)號1~8樓,89店使字第 0447 號,89,0447,24.964963,121.515349
1,2001/02/08,池畔書香管理委員會,新店市建國路60巷3.5號,88店使字第 1137 號,88,1137,24.975784,121.541178
1,2001/02/16,龍邦新苑管理委員會(90年度),新店市民族路37~45－(單)號1~13樓,89店使字第 0795 號,89,0795,24.978985,121.54205
1,2001/02/20,名仕花園管理委員會,新店市環河路68~78－(雙)號1~11樓,77店使字第 0359 號,77,0359,24.961366,121.538148
1,2001/03/05,哈佛花園管理委員會,新店市永平街83巷1~12號,89店使字第 0871 號,89,0871,24.985499,121.515818
1,2001/03/09,中央全家福管理委員會,新店市中央五街76.78.80號,89店使字第 0203 號,89,0203,24.976955,121.525007
1,2001/03/12,捷運首席管理委員會,新店市北宜路一段107－1~6號,87店使字第 0475 號,87,0475,24.955072,121.539666
1,2001/03/27,中正庭園管理委員會,新店市二十張路105巷15~23－(單)號,77店使字第 1739 號,77,1739,24.979215,121.537017
1,2001/05/04,中興麗池管理委員會,新店市寶元路一段87巷1~19－(單)號,89店使字第 0959 號,89,0959,24.98544,121.543032
1,2001/05/24,啟昇貴築管理委員會,新店市中興路一段199~205－(單)號,89店使字第 1057 號,89,1057,24.957977,121.538839
1,2001/06/18,遠觀鎮萬象區管理委員會,新店市達觀路38.40號,88店使字第 0227 號,88,0227,24.938094,121.503089
1,2001/06/18,浦陽世家管理委員會 ,新店市北新路二段29巷2弄2號1~7樓,89店使字第 1010 號,89,1010,24.972802,121.542268
1,2001/07/17,台北小城管理委員會,新店市木柵路7巷2弄2~10－(雙)號,71店使字第 2214 號,71,2214,24.989058,121.559004
1,2001/07/17,遠觀鎮A3區管理委員會,新店市達觀路10號1~10樓,87店使字第 1025 號,87,1025,24.943985,121.503635
1,2001/07/17,陽光尊邸管理委員會,新店市中央三街59號,89店使字第 0121 號,89,0121,24.974989,121.527106
1,2001/08/07,中央福座管理委員會,新店市中央三街75.77號,88店使字第 1075 號,88,1075,24.97678,121.524224
1,2001/08/07,禮居管理委員會,新店市寶強路1號2~12樓,89店使字第 0267 號,89,0267,24.979043,121.542766
1,2001/08/10,中興豪邸管理委員會,新店市中興路一段103巷2號,88店使字第 0009 號,88,0009,24.962584,121.540976
1,2001/08/30,萊茵皇家社區管理委員會皇家區管理委員會,新店市竹林路30巷1~13－(單)號,90店使字第 0240 號,90,0240,24.951049,121.552218
1,2001/09/04,台北金鑽管理委員會,新店市安康路二段93~105號,88店使字第 1115 號,88,1115,24.954246,121.494277
1,2001/09/14,藍水居管理委員會,新店市中央七街30號1~7樓,89店使字第 0247 號,89,0247,24.975404,121.529326
1,2001/09/14,禪緣社區管理委員會,新店市檳榔路116~124－(雙)號1~5樓,90店使字第 0354 號,90,0354,24.965215,121.540965
1,2001/10/09,台北鄰居管理委員會,新店市安康路二段178~188－(雙)號,86店使字第 0656 號,86,0656,24.96336,121.516377
1,2001/10/19,民權管理委員會,新店市民權路88－1~5號,82店使字第 0320 號,82,0320,24.983114,121.537139
